USA_WIND
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
17.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
40.0
45.0
50.0
55.0
57.0
60.0
60.0
60.0
60.0
60.0
57.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
52.0
50.0
52.0
55.0
50.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
42.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
35.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
40.0
45.0
45.0
45.0
42.0
40.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
27.0
30.0
37.0
45.0
50.0
55.0
57.0
60.0
62.0
65.0
67.0
70.0
72.0
75.0
77.0
80.0
72.0
65.0
57.0
50.0
45.0
40.0
35.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
45.0
45.0
45.0
45.0
47.0
50.0
52.0
55.0
55.0
55.0
52.0
50.0
42.0
35.0
32.0
30.0
22.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
40.0
40.0
40.0
40.0
42.0
45.0
45.0
45.0
40.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
32.0
30.0
15.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
50.0
55.0
60.0
65.0
65.0
65.0
60.0
55.0
42.0
30.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
30.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
50.0
55.0
55.0
55.0
57.0
60.0
62.0
65.0
70.0
75.0
82.0
90.0
97.0
105.0
110.0
115.0
115.0
115.0
110.0
105.0
105.0
105.0
97.0
90.0
87.0
85.0
82.0
80.0
77.0
75.0
70.0
65.0
62.0
60.0
62.0
65.0
65.0
65.0
67.0
70.0
75.0
80.0
85.0
90.0
87.0
85.0
85.0
85.0
80.0
75.0
70.0
65.0
65.0
65.0
65.0
65.0
62.0
60.0
57.0
55.0
55.0
55.0
52.0
50.0
45.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
20.0
20.0
20.0
20.0
25.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
47.0
50.0
55.0
60.0
62.0
65.0
65.0
65.0
60.0
55.0
57.0
60.0
62.0
65.0
65.0
65.0
65.0
65.0
62.0
60.0
57.0
55.0
52.0
50.0
47.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
15.0
15.0
15.0
15.0
17.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
22.0
20.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
25.0
30.0
32.0
35.0
32.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
47.0
50.0
50.0
50.0
47.0
45.0
27.0
30.0
32.0
35.0
35.0
35.0
37.0
40.0
45.0
50.0
50.0
50.0
52.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
52.0
50.0
50.0
50.0
50.0
50.0
47.0
45.0
47.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
72.0
80.0
85.0
90.0
87.0
85.0
82.0
80.0
75.0
70.0
67.0
65.0
62.0
60.0
57.0
55.0
52.0
50.0
47.0
45.0
40.0
35.0
32.0
30.0
17.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
17.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
22.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
40.0
40.0
40.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
40.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
40.0
45.0
47.0
50.0
52.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
57.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
57.0
55.0
50.0
45.0
45.0
45.0
37.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
20.0
15.0
15.0
15.0
20.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
40.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
15.0
15.0
17.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
40.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
55.0
60.0
65.0
67.0
70.0
75.0
80.0
85.0
90.0
102.0
115.0
117.0
120.0
120.0
120.0
112.0
105.0
97.0
90.0
77.0
65.0
15.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
32.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
47.0
50.0
50.0
50.0
50.0
50.0
52.0
55.0
50.0
45.0
40.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
35.0
40.0
45.0
50.0
52.0
55.0
52.0
50.0
45.0
40.0
35.0
30.0
15.0
15.0
17.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
47.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
70.0
75.0
82.0
90.0
107.0
125.0
130.0
135.0
132.0
130.0
132.0
135.0
130.0
125.0
120.0
115.0
107.0
100.0
97.0
95.0
92.0
90.0
85.0
80.0
80.0
80.0
77.0
75.0
75.0
75.0
75.0
75.0
82.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
85.0
80.0
72.0
65.0
57.0
50.0
52.0
55.0
60.0
65.0
60.0
55.0
50.0
45.0
40.0
35.0
30.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
17.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
25.0
25.0
27.0
30.0
32.0
35.0
42.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
55.0
45.0
15.0
15.0
15.0
15.0
15.0
15.0
22.0
30.0
30.0
30.0
30.0
30.0
35.0
40.0
42.0
45.0
50.0
55.0
55.0
55.0
57.0
60.0
62.0
65.0
67.0
70.0
82.0
95.0
107.0
120.0
127.0
135.0
140.0
145.0
142.0
140.0
137.0
135.0
130.0
125.0
120.0
115.0
112.0
110.0
100.0
90.0
90.0
90.0
82.0
75.0
70.0
65.0
60.0
55.0
50.0
45.0
40.0
35.0
30.0
25.0
20.0
15.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
20.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
22.0
20.0
20.0
20.0
25.0
30.0
32.0
35.0
35.0
35.0
40.0
45.0
47.0
50.0
50.0
50.0
45.0
40.0
35.0
30.0
27.0
25.0
22.0
20.0
20.0
20.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
40.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
32.0
30.0
25.0
20.0
20.0
20.0
25.0
25.0
27.0
30.0
35.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
17.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
40.0
45.0
47.0
50.0
55.0
60.0
65.0
70.0
75.0
80.0
92.0
105.0
107.0
110.0
112.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
117.0
120.0
125.0
130.0
135.0
140.0
140.0
140.0
140.0
140.0
135.0
130.0
115.0
100.0
80.0
60.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
40.0
45.0
50.0
55.0
60.0
65.0
67.0
70.0
72.0
75.0
75.0
75.0
75.0
75.0
72.0
70.0
70.0
70.0
70.0
70.0
65.0
60.0
62.0
65.0
65.0
65.0
65.0
65.0
67.0
70.0
85.0
100.0
100.0
100.0
105.0
110.0
112.0
115.0
115.0
115.0
100.0
85.0
77.0
70.0
60.0
50.0
45.0
40.0
35.0
30.0
27.0
25.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
42.0
40.0
35.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
22.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
17.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
40.0
35.0
30.0
25.0
17.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
40.0
40.0
40.0
40.0
37.0
35.0
30.0
25.0
15.0
15.0
17.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
40.0
45.0
47.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
40.0
35.0
30.0
25.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
17.0
15.0
15.0
15.0
15.0
15.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
40.0
40.0
42.0
45.0
45.0
45.0
47.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
47.0
45.0
45.0
45.0
42.0
40.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
40.0
45.0
47.0
50.0
52.0
55.0
60.0
65.0
60.0
55.0
47.0
40.0
35.0
30.0
22.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
37.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
20.0
15.0
25.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
40.0
45.0
47.0
50.0
50.0
50.0
47.0
45.0
40.0
35.0
22.0
25.0
27.0
30.0
35.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
20.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
37.0
40.0
40.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
50.0
55.0
55.0
55.0
52.0
50.0
47.0
45.0
42.0
40.0
37.0
35.0
32.0
30.0
17.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
50.0
55.0
57.0
60.0
62.0
65.0
65.0
65.0
62.0
60.0
57.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
52.0
50.0
45.0
40.0
35.0
30.0
27.0
25.0
17.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
40.0
45.0
50.0
55.0
57.0
60.0
67.0
75.0
82.0
90.0
102.0
115.0
120.0
125.0
122.0
120.0
120.0
120.0
117.0
115.0
112.0
110.0
107.0
105.0
97.0
90.0
82.0
75.0
70.0
65.0
60.0
55.0
50.0
45.0
42.0
40.0
40.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
27.0
30.0
17.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
42.0
50.0
52.0
55.0
60.0
65.0
67.0
70.0
80.0
90.0
107.0
125.0
130.0
135.0
107.0
80.0
67.0
55.0
47.0
40.0
37.0
35.0
35.0
35.0
32.0
30.0
17.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
40.0
45.0
45.0
45.0
45.0
45.0
50.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
50.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
32.0
30.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
25.0
20.0
22.0
25.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
22.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
17.0
20.0
25.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
40.0
40.0
42.0
45.0
47.0
50.0
52.0
55.0
52.0
50.0
47.0
45.0
42.0
40.0
35.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
20.0
15.0
15.0
15.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
30.0
30.0
30.0
30.0
35.0
40.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
67.0
70.0
72.0
75.0
75.0
75.0
80.0
85.0
87.0
90.0
85.0
80.0
77.0
75.0
70.0
65.0
57.0
50.0
45.0
40.0
17.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
17.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
40.0
40.0
42.0
45.0
45.0
45.0
47.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
47.0
45.0
40.0
35.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
25.0
25.0
27.0
30.0
32.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
22.0
20.0
22.0
25.0
30.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
42.0
40.0
37.0
35.0
22.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
37.0
40.0
42.0
45.0
50.0
55.0
60.0
65.0
77.0
90.0
100.0
110.0
120.0
130.0
132.0
135.0
135.0
135.0
137.0
140.0
140.0
140.0
140.0
140.0
137.0
135.0
130.0
125.0
112.0
100.0
87.0
75.0
62.0
50.0
45.0
40.0
15.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
27.0
25.0
27.0
30.0
30.0
30.0
32.0
35.0
35.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
22.0
25.0
27.0
30.0
30.0
30.0
27.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
22.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
27.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
32.0
35.0
32.0
30.0
30.0
30.0
27.0
25.0
22.0
20.0
20.0
20.0
17.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
17.0
20.0
22.0
25.0
22.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
22.0
20.0
22.0
25.0
30.0
35.0
37.0
40.0
42.0
45.0
40.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
37.0
40.0
37.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
32.0
30.0
27.0
25.0
25.0
25.0
22.0
25.0
25.0
25.0
25.0
25.0
30.0
35.0
35.0
35.0
37.0
40.0
40.0
40.0
45.0
50.0
50.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
67.0
70.0
67.0
65.0
65.0
65.0
62.0
60.0
57.0
55.0
42.0
30.0
27.0
25.0
22.0
20.0
20.0
20.0
15.0
15.0
17.0
20.0
20.0
20.0
17.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
17.0
20.0
20.0
20.0
20.0
20.0
22.0
25.0
25.0
25.0
25.0
25.0
30.0
35.0
35.0
35.0
37.0
40.0
42.0
45.0
47.0
50.0
52.0
55.0
57.0
60.0
62.0
65.0
67.0
70.0
72.0
75.0
75.0
75.0
75.0
75.0
75.0
75.0
72.0
70.0
70.0
70.0
67.0
65.0
65.0
65.0
57.0
50.0
45.0
40.0
37.0
35.0
35.0
35.0
30.0
25.0
22.0
20.0
17.0
20.0
22.0
25.0
25.0
25.0
27.0
30.0
32.0
35.0
37.0
40.0
